site_key,endpoint_kind,method,endpoint_template,same_origin,content_types,statuses,sources,resource_types,platform_hints,observed_count,successful_count,structured_count,direct_fetch_confirmed,example_url,detected_fields,json_keys
wall_tools,browser_fetch,GET,https://form-assets.mailchimp.com/snippet/config/{id}/variation/{id}?site=%7Bvalue%7D,False,application/json,200,browser,fetch,,1,1,1,False,https://form-assets.mailchimp.com/snippet/config/104194098/variation/395325?site=aef6c58f9182762cead8aafc0,name|title,1024|375|__ismodifyingstep|__lastaction|actiononclosed|actiononreload|actions|active|aligncontent|alignitems|animateonlyonce|animationdelay|animationduration|animationname|animations|background|backgroundimage|backgroundposition|backgroundrepeat|backgroundsize|bordercolor|borderradius|borderstyle|borderwidth|bottom|capturedbyexperience|codesnippets|color|connected_site_id|content|created_at|css|datacustomtype|datatype|devicetypes|disableddevices|disabledintegrations|display|displaymethod|displaymethodqueryselector|duration|eibackgroundimage|eifontprovider|eitextbalance|element_ids|elementid|elements|elementsubtype|elementtype|embeddedselector|error|experience_id|externalid|filesize|flexdirection|flexgrow|flexshrink|flexwrap|focus|fontfamily|fonts|fontsize|fontstyle|fontweight|format|front_id|gap|googleanalyticsevent|haserrors|hasphoneinputinfirststep|height|hover|id|image|imagesbybreakpoint|initialorder|inputerrorstyles|inputsubtype|integrationconfig|iphone6|is_winner|isdefault|isembedded|islogo|justifycontent|label|left|letterspacing|lineheight|linkedads|marginbottom|margintop|maxwidth|middle|mimetype|minheight|mobile_channel_config|name|normal|occurrencescount|occurrencesmode|omittedelementnames|opacity|operation|order|original_name|overflow|overflowx|overflowy|padding|paddingbottom|paddingleft|paddingright|paddingtop|parent_front_id|paths|pauserules|placeholder|position|predicate|priority|qualifier|relativestepid|reload|renderoutsideiframe|required|right|rules|segments|selected|sharedstyleid|sharedstyles|smalldesktop|startrules|status|steps|stoprules|strokelinecap|strokewidth|styles|subelementpseudostatestyles|subject|subtype|tags|template_id|textalign|textdecoration|texttransform|timerange|title|top|triggers|triggersold|ts|type|unit|updated_at|url|validatestep|value|variationhash|viewport|viewports|width
wall_tools,browser_fetch,GET,https://form-assets.mailchimp.com/snippet/config/{id}?site=%7Bvalue%7D,False,application/json,200,browser,fetch,,1,1,1,False,https://form-assets.mailchimp.com/snippet/config/104194098?site=aef6c58f9182762cead8aafc0,name|title,__ismodifyingstep|__lastaction|account_id|accountid|actiononclosed|actiononreload|analyticsendpointurl|appversion|cantakeoverall|capturedbyexperience|companylogourl|conjunction|connected_site_id|created_at|datacustomtype|datatype|devicetypes|displaymethod|displaymethodqueryselector|duration|embeddedselector|enabledintegrations|experience_id|experiences|fonts|format|frequency|front_id|geolocationserviceurl|googleanalyticsevent|haserrors|hash|hostedformpagebackgroundcolor|id|image|integrationconfig|is_winner|isembedded|linkedads|mcaudienceid|mcaudienceuniqueid|mcflags|meta|mobile_channel_config|name|namespace|occurrencescount|occurrencesmode|onloadcodeextensions|operation|options|order|pageshowrules|parent_front_id|paths|pauseifpageshowrulesnolongermatch|pauserules|pauserulesets|predicate|preventshowingifseenothercampaignwithininterval|priority|qualifier|realmid|rules|rulesets|segmentid|segments|selectedconnectedsiteid|sessionhandling|sms_multiple_country_select_enabled|startrules|startrulesets|startsegmentid|status|steps|stoprules|stoprulesets|subject|tags|template_id|timerange|title|triggerconfig|triggers|triggersfromvariation|triggersold|type|unit|updated_at|url|value|variations|version|version_id|versiontargetingconfig|viewports
wall_tools,browser_fetch,POST,https://hn.inspectlet.com/ginit/{id},False,application/json,200,browser,fetch,,1,1,1,False,https://hn.inspectlet.com/ginit/609979791,,noinspectlet
wall_tools,browser_xhr,POST,https://api.findify.io/v4/{uuid}/autocomplete,False,application/json,200,browser,xhr,bigcommerce,1,1,1,False,https://api.findify.io/v4/f701e626-1fc2-4ccd-a04d-fe3dad4311e6/autocomplete,availability|items|price|sku|title|variants,availability|boosted|content|created_at|custom_fields|discount|explanation|finalrank|free-shipping|id|image_url|in-stock|is_available|item_group_id|item_limit|items|meta|original|out-of-stock|pinned|popularityboost|price|product_url|q|quantity|reviews|rid|sale_price|score|selected_variant_id|sku|stickers|suggestion_limit|suggestions|tags|thumbnail_url|title|value|variants
wall_tools,browser_xhr,POST,https://api.findify.io/v4/{uuid}/recommend/product-findify-rec-1,False,application/json,200,browser,xhr,bigcommerce,1,1,1,False,https://api.findify.io/v4/f701e626-1fc2-4ccd-a04d-fe3dad4311e6/recommend/product-findify-rec-1,availability|items|price|sku|title|variants,availability|boosted|created_at|custom_fields|discount|explanation|finalrank|free-shipping|id|image_2_url|image_url|in-stock|inventory_tracking|is_available|item_group_id|item_ids|items|limit|meta|offset|original|out-of-stock|pinned|popularityboost|price|product_url|quantity|recommendationtype|reviews|rid|sale_price|score|selected_variant_id|sku|stickers|tags|title|total|updated_at|user_id|variants
wall_tools,browser_xhr,GET,https://sdk.beeketing.com/global/setting/production.json,False,application/json,200,browser,xhr,woocommerce,1,1,1,False,https://sdk.beeketing.com/global/setting/production.json,name,abtestlastchangetime|apps|built_at|data|devices|name|payments|platforms|value
wall_tools,browser_xhr,GET,https://sdk.beeketing.com/shop/NTljNDQ1ZmFmNzgwOTVlMDdlY2U5M2MwODJhMGUyMGI=.json,False,application/json,200,browser,xhr,bigcommerce,1,1,1,False,https://sdk.beeketing.com/shop/NTljNDQ1ZmFmNzgwOTVlMDdlY2U5M2MwODJhMGUyMGI=.json,currency|name,absolute_domain|active|active_button_position|addtocartidentity|api_key|applycodesuccessfully|apps|assetslastcheck|assetsversion|auto_url|auto_url_v2|autoajaxcartdetected|autoapply|bk_setting_already_write_review|buildtime|button|cart_discount|cartdiscount|cboost|cboost_timestamp|checkitout|checkout|checkout_flow|checkoutnowgift|cluster_id|codediscount|completenow|congratulation|content|copied|copydiscount|currency|customscript|customshopsettings|detectajaxcart|disableabtest|discount|discount_bar_color|discount_bar_message1|discount_bar_message2|discount_bar_message3|discount_bar_text_align|discount_bar_text_color|discountbarsetting|discountcode|discountcontent|discountlabel|discountmessage|domain|draft_order_url|email|enable|enable_discount_bar|enable_facebook|enable_minimize_icon|enable_remind_title_tab|enable_sale_motivator|enable_success_message|enable_twitter|enterinfo|facebookappid|free_gift|free_ship|freegift|freelabel|freeship|freeshipmessage|get_bulk_code_url|getdeal|getgiftsuccessfully|greatdiscount|header|id|intro_search_products_collections|is_first_time_show_progress_bar|is_test_apply_code|isexpired|ispurchased|isrequireajaxform|language|last_billing_cycle|level|message|message_align|message_font|message_font_size|message_is_bold|message_is_italic|message_is_underline|message_text_color|mins|mobile_disabled|moneyformat|moreitems|motivation_active|motivationtitle|name|not_support_url|nothank|number_cancel_subscription_via_button|offers|overrideaddcartbutton|paymentstatus|platform|popup_icon|remind_bar_active|remind_bar_active_continue_shopping|remind_bar_cart_discount_message|remind_bar_color_bar|remind_bar_color_checkout_button|remind_bar_color_text_checkout_button|remind_bar_color_text_content|remind_bar_direct_link|remind_bar_free_gift_message|remind_bar_free_ship_message|remind_bar_position_bar|remind_bar_text_checkout_button|remind_bar_text_content|remind_bar_text_continue_button|remind_title_tab_text|sale_motivator_position|sale_motivator_process_color|sale_motivator_progress_background|sale_motivator_show_on_mobile|salesmotivatorsetting|secs|settings|settingversion|shared_facebook_url|shared_facebook_url_sdk2|sharefacebook|sharetwitter|shop|shopassetversion|shopassetversionstracked|shopnow|shopnowonpopup|socials|subject_align|subject_font|subject_font_size|subject_is_bold|subject_is_italic|subject_is_underline|subject_text_color|thankyoudiscount|thankyougift|theme|theme_background|themecdown|timezone|toptext|translate|translation|unbindaddtocartbutton|uniquenames|usefbpixeltrack|yougotshipping
wall_tools,browser_xhr,POST,https://www.paypal.com/xoplatform/logger/api/logger?disableSetCookie=%7Bvalue%7D,False,application/json,200,browser,xhr,,2,2,2,False,https://www.paypal.com/xoplatform/logger/api/logger?disableSetCookie=true,name,country|cssbaseurl|datastring|date|debug|determiner|directionality|fpti|hostname|jsbaseurl|jsurl|language|links|locale|locality|name|pageinfo|resourcebaseurl|rlogid|script|serverurl|sys|templatebaseurl|timezone|tracking|value|varname
wall_tools,direct_replay,GET,https://form-assets.mailchimp.com/snippet/config/{id}/variation/{id}?site=%7Bvalue%7D,False,application/json,200,direct_replay,probe,,1,1,1,True,https://form-assets.mailchimp.com/snippet/config/104194098/variation/395325?site=aef6c58f9182762cead8aafc0,name|title,1024|375|__ismodifyingstep|__lastaction|actiononclosed|actiononreload|actions|active|aligncontent|alignitems|animateonlyonce|animationdelay|animationduration|animationname|animations|background|backgroundimage|backgroundposition|backgroundrepeat|backgroundsize|bordercolor|borderradius|borderstyle|borderwidth|bottom|capturedbyexperience|codesnippets|color|connected_site_id|content|created_at|css|datacustomtype|datatype|devicetypes|disableddevices|disabledintegrations|display|displaymethod|displaymethodqueryselector|duration|eibackgroundimage|eifontprovider|eitextbalance|element_ids|elementid|elements|elementsubtype|elementtype|embeddedselector|error|experience_id|externalid|filesize|flexdirection|flexgrow|flexshrink|flexwrap|focus|fontfamily|fonts|fontsize|fontstyle|fontweight|format|front_id|gap|googleanalyticsevent|haserrors|hasphoneinputinfirststep|height|hover|id|image|imagesbybreakpoint|initialorder|inputerrorstyles|inputsubtype|integrationconfig|iphone6|is_winner|isdefault|isembedded|islogo|justifycontent|label|left|letterspacing|lineheight|linkedads|marginbottom|margintop|maxwidth|middle|mimetype|minheight|mobile_channel_config|name|normal|occurrencescount|occurrencesmode|omittedelementnames|opacity|operation|order|original_name|overflow|overflowx|overflowy|padding|paddingbottom|paddingleft|paddingright|paddingtop|parent_front_id|paths|pauserules|placeholder|position|predicate|priority|qualifier|relativestepid|reload|renderoutsideiframe|required|right|rules|segments|selected|sharedstyleid|sharedstyles|smalldesktop|startrules|status|steps|stoprules|strokelinecap|strokewidth|styles|subelementpseudostatestyles|subject|subtype|tags|template_id|textalign|textdecoration|texttransform|timerange|title|top|triggers|triggersold|ts|type|unit|updated_at|url|validatestep|value|variationhash|viewport|viewports|width
wall_tools,direct_replay,GET,https://form-assets.mailchimp.com/snippet/config/{id}?site=%7Bvalue%7D,False,application/json,200,direct_replay,probe,,1,1,1,True,https://form-assets.mailchimp.com/snippet/config/104194098?site=aef6c58f9182762cead8aafc0,name|title,__ismodifyingstep|__lastaction|account_id|accountid|actiononclosed|actiononreload|analyticsendpointurl|appversion|cantakeoverall|capturedbyexperience|companylogourl|conjunction|connected_site_id|created_at|datacustomtype|datatype|devicetypes|displaymethod|displaymethodqueryselector|duration|embeddedselector|enabledintegrations|experience_id|experiences|fonts|format|frequency|front_id|geolocationserviceurl|googleanalyticsevent|haserrors|hash|hostedformpagebackgroundcolor|id|image|integrationconfig|is_winner|isembedded|linkedads|mcaudienceid|mcaudienceuniqueid|mcflags|meta|mobile_channel_config|name|namespace|occurrencescount|occurrencesmode|onloadcodeextensions|operation|options|order|pageshowrules|parent_front_id|paths|pauseifpageshowrulesnolongermatch|pauserules|pauserulesets|predicate|preventshowingifseenothercampaignwithininterval|priority|qualifier|realmid|rules|rulesets|segmentid|segments|selectedconnectedsiteid|sessionhandling|sms_multiple_country_select_enabled|startrules|startrulesets|startsegmentid|status|steps|stoprules|stoprulesets|subject|tags|template_id|timerange|title|triggerconfig|triggers|triggersfromvariation|triggersold|type|unit|updated_at|url|value|variations|version|version_id|versiontargetingconfig|viewports
wall_tools,direct_replay,GET,https://sdk.beeketing.com/global/setting/production.json,False,application/json,200,direct_replay,probe,woocommerce,1,1,1,True,https://sdk.beeketing.com/global/setting/production.json,name,abtestlastchangetime|apps|built_at|data|devices|name|payments|platforms|value
wall_tools,direct_replay,GET,https://sdk.beeketing.com/shop/NTljNDQ1ZmFmNzgwOTVlMDdlY2U5M2MwODJhMGUyMGI=.json,False,application/json,200,direct_replay,probe,bigcommerce,1,1,1,True,https://sdk.beeketing.com/shop/NTljNDQ1ZmFmNzgwOTVlMDdlY2U5M2MwODJhMGUyMGI=.json,currency|name,absolute_domain|active|active_button_position|addtocartidentity|api_key|applycodesuccessfully|apps|assetslastcheck|assetsversion|auto_url|auto_url_v2|autoajaxcartdetected|autoapply|bk_setting_already_write_review|buildtime|button|cart_discount|cartdiscount|cboost|cboost_timestamp|checkitout|checkout|checkout_flow|checkoutnowgift|cluster_id|codediscount|completenow|congratulation|content|copied|copydiscount|currency|customscript|customshopsettings|detectajaxcart|disableabtest|discount|discount_bar_color|discount_bar_message1|discount_bar_message2|discount_bar_message3|discount_bar_text_align|discount_bar_text_color|discountbarsetting|discountcode|discountcontent|discountlabel|discountmessage|domain|draft_order_url|email|enable|enable_discount_bar|enable_facebook|enable_minimize_icon|enable_remind_title_tab|enable_sale_motivator|enable_success_message|enable_twitter|enterinfo|facebookappid|free_gift|free_ship|freegift|freelabel|freeship|freeshipmessage|get_bulk_code_url|getdeal|getgiftsuccessfully|greatdiscount|header|id|intro_search_products_collections|is_first_time_show_progress_bar|is_test_apply_code|isexpired|ispurchased|isrequireajaxform|language|last_billing_cycle|level|message|message_align|message_font|message_font_size|message_is_bold|message_is_italic|message_is_underline|message_text_color|mins|mobile_disabled|moneyformat|moreitems|motivation_active|motivationtitle|name|not_support_url|nothank|number_cancel_subscription_via_button|offers|overrideaddcartbutton|paymentstatus|platform|popup_icon|remind_bar_active|remind_bar_active_continue_shopping|remind_bar_cart_discount_message|remind_bar_color_bar|remind_bar_color_checkout_button|remind_bar_color_text_checkout_button|remind_bar_color_text_content|remind_bar_direct_link|remind_bar_free_gift_message|remind_bar_free_ship_message|remind_bar_position_bar|remind_bar_text_checkout_button|remind_bar_text_content|remind_bar_text_continue_button|remind_title_tab_text|sale_motivator_position|sale_motivator_process_color|sale_motivator_progress_background|sale_motivator_show_on_mobile|salesmotivatorsetting|secs|settings|settingversion|shared_facebook_url|shared_facebook_url_sdk2|sharefacebook|sharetwitter|shop|shopassetversion|shopassetversionstracked|shopnow|shopnowonpopup|socials|subject_align|subject_font|subject_font_size|subject_is_bold|subject_is_italic|subject_is_underline|subject_text_color|thankyoudiscount|thankyougift|theme|theme_background|themecdown|timezone|toptext|translate|translation|unbindaddtocartbutton|uniquenames|usefbpixeltrack|yougotshipping
