match_status,match_basis,confidence,supplier_brand,supplier_sku,supplier_source_sku,supplier_name,supplier_category,supplier_weight,supplier_length,supplier_width,supplier_height,catalog_type,catalog_sku,catalog_name,catalog_brand,catalog_categories,catalog_parent,catalog_weight,catalog_length,catalog_width,catalog_height,matched_identifier,candidate_count,name_score,name_score_gap,numeric_tokens_match,category_compatible,dimension_score,review_notes
matched_identifier,sku->SKU,confirmed,Columbia Tools,FA305,CTTFA305,"5/16-18 X 3/4"" HEX BOLT COLUMBIA",AUTOMATIC TT PARTS,0,,,,simple,FA305,"5/16 -18 x 3/4"" Hex Bolt",Columbia Tools,Drywall Finishing Tools > Parts,,,,,,FA305,1,1.0000,,true,false,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FA306,CTTFA306,5/16-18 X 1-1/4 HEX BOLT COLUMBIA,AUTOMATIC TT PARTS,0,,,,simple,FA306,"5/16-18 x 1 1/4"" Hex Bolt",Columbia Tools,Drywall Finishing Tools > Parts,,,,,,FA306,1,0.9412,,true,false,,
matched_identifier,sku->Meta: schema_mpn,confirmed,Columbia Tools,FA308,CTTFA308,"33/64 X 7/8"" FLAT WASHER COLUMBIA",AUTOMATIC TT PARTS,0.01,,,,simple,FA3,"1/2"" x 7/8"" Flat Washer",Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,FA308,1,0.4566,,false,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FA312,CTTFA312,"10-24 X 1/4"" SET SCREW COLUMBIA",AUTOMATIC TT PARTS,0.01,,,,simple,FA312,"10-24 X 1/4"" Socket Hand Set",Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,FA312,1,0.7778,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FA317,CTTFA317,"5/32"" X 7/8"" ROLL PIN COLUMBIA",AUTOMATIC TT PARTS,0.01,,,,simple,FA317,"5/32"" x 7/8"" Roll Pin",Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,FA317,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FA379,CTTFA379,"COLUMBIA 1/4"" E-CLIP FOR MATRIX HANDLE",AUTOMATIC TT PARTS,0,,,,simple,FA379,"1/4"" SS E-Clip",Columbia Tools,Drywall Finishing Tools > Parts,,,,,,FA379,1,0.5957,,true,false,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FA380,CTTFA380,"COLUMBIA 1/8"" E-CLIP FOR MATRIX HANDLE",AUTOMATIC TT PARTS,0,,,,simple,FA380,"1/8"" SS E-Clip",Columbia Tools,Drywall Finishing Tools > Parts,,,,,,FA380,1,0.5957,,true,false,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FFB1112,CTTFFB1112,ADJUSTER SPRING 12 COLUMBIA,AUTOMATIC TT PARTS,0,,,,variation,FFB11-12,"Adjuster Spring - 12""",Columbia Tools,,FFB11,,,,,FFB11-12,1,0.9231,,true,true,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FFB16,CTTFFB16,DOOR SPRING NUT COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,FFB16,Door Spring Nut,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,FFB16,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FFB17,CTTFFB17,COLUMBIA DOOR SPRING,AUTOMATIC TT PARTS,0.1,3,1,1,simple,FFB17,Door Spring,Columbia Tools,Drywall Finishing Tools > Parts,,0.1,3,1,1,FFB17,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FFB2510,CTTFFB2510,"RUBBER GASKET RETAINER 10"" COLUMBIA",AUTOMATIC TT PARTS,0.01,,,,variation,FFB25-10,"Rubber Gasket Retainer - 10""",Columbia Tools,,FFB25,0.01,,,,FFB25-10,1,1.0000,,true,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FFB2512,CTTFFB2512,"12"" RUBBER GASKET RETAINER COLUMBIA",AUTOMATIC TT PARTS,0.01,,,,variation,FFB25-12,"Rubber Gasket Retainer - 12""",Columbia Tools,,FFB25,0.01,,,,FFB25-12,1,1.0000,,true,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FFB32,CTTFFB32,THUMB RELEASE CLIP COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,FFB32,Door Stop,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,FFB32,1,0.1481,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FFB32A,CTTFFB32A,THUMB RELEASE CLIP SCREW COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,FFB32A,Thumb Release Clip Screw,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,FFB32A,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FFB38,CTTFFB38,AXEL WHEEL BUSHING COLUMBIA,AUTOMATIC TT PARTS,0,,,,simple,FFB38,Nyliner Bearing,Columbia Tools,Drywall Finishing Tools > Parts,,,,,,FFB38,1,0.3636,,true,false,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FFB4A,CTTFFB4A,STAINLESS STEEL WASHER COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,FFB4A,Stainless Steel Washer,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,FFB4A,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FFB4B,CTTFFB4B,STAINLESS STEEL BACKING WASHER COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,FFB4B,Stainless Steel Backing Washer,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,FFB4B,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FFB5A,CTTFFB5A,AXLE BUSHING COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,FFB5A,Axel Bushing,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,FFB5A,1,0.9167,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FFB7A,CTTFFB7A,"SHOE, LEFT COLUMBIA",AUTOMATIC TT PARTS,0.01,,,,variation,FFB7A,Shoe - Left,Columbia Tools,,FFB7-SHOE,0.01,,,,FFB7A,1,1.0000,,true,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FFB8,CTTFFB8,BAR RETAINER CLIP COLUMBIA,AUTOMATIC TT PARTS,0.0075,2,0.5,0.001,simple,FFB8,Bar Retainer Clip,Columbia Tools,Drywall Finishing Tools > Parts,,0.0075,2,0.5,0.001,FFB8,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FFB910,CTTFFB910,"10"" BLADE COLUMBIA",AUTOMATIC TT PARTS,0.02,11,0.1,0.1,variation,FFB9-10,"Blade - 10""",Columbia Tools,,FFB9,0.02,11,0.1,0.1,FFB9-10,1,1.0000,,true,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FFB912,CTTFFB912,"12"" BLADE COLUMBIA",AUTOMATIC TT PARTS,0.027,12.5,0.001,0.001,variation,FFB9-12,"Blade - 12""",Columbia Tools,,FFB9,0.027,12.5,0.001,0.001,FFB9-12,1,1.0000,,true,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FFB914,CTTFFB914,"COLUMBIA 14"" FLAT BOX BLADE",AUTOMATIC TT PARTS,0,,,,variation,FFB9-14,"Blade - 14""",Columbia Tools,,FFB9,,,,,FFB9-14,1,0.7097,,true,true,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FFB955,CTTFFB955,"5.5"" BLADE COLUMBIA",AUTOMATIC TT PARTS,0.01,,,,variation,FFB9-5.5,"Blade - 5.5""",Columbia Tools,,FFB9,0.01,,,,FFB9-5.5,1,1.0000,,true,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FFB97,CTTFFB97,"7"" BLADE COLUMBIA",AUTOMATIC TT PARTS,0,,,,variation,FFB9-7,"Blade - 7""",Columbia Tools,,FFB9,,,,,FFB9-7,1,1.0000,,true,true,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FFB98,CTTFFB98,"COLUMBIA 8"" FLAT BOX BLADE",AUTOMATIC TT PARTS,1,,,,variation,FFB9-8,"Blade - 8""",Columbia Tools,,FFB9,1,,,,FFB9-8,1,0.6897,,true,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,FMH,CTTFMH,L-TRIM MUD APPLICATOR HEAD COLUMBIA,AUTOMATIC TAPING TOOLS,0.3085,3,3,2,variation,FMH,Columbia UHMW Mud Applicator - L-Trim,Columbia Tools,,COL-UHMW-MUD-APPLICATOR,0.3085,3,3,2,FMH,1,0.8077,,true,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,GN,CTTGN,COLUMBIA GOOSENECK,AUTOMATIC TAPING TOOLS,1.9595,17,6,3.5,variation,GN,Columbia Gooseneck - Standard,Columbia Tools,,COL-GOOSENECK,1.9595,17,6,3.5,GN,1,0.6667,,true,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HFFB1410,CTTHFFB1410,"COLUMBIA 10"" DOOR GASKET",AUTOMATIC TT PARTS,0,,,,variation,HFFB14-10,"Flat Box Hinged Door Gasket - 10""",Columbia Tools,,HFFB14,,,,,HFFB14-10,1,0.6800,,true,true,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HFFB1412,CTTHFFB1412,"12"" DOOR GASKET STD HINGED FLAT BOX COLUMBIA",AUTOMATIC TT PARTS,0.01,,,,variation,HFFB14-12,"Flat Box Hinged Door Gasket - 12""",Columbia Tools,,HFFB14,0.01,,,,HFFB14-12,1,0.9429,,true,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HFFB1414,CTTHFFB1414,"14"" STD HINGED FLAT BOX DOOR GASKET COLUMBIA",AUTOMATIC TT PARTS,0.01,,,,variation,HFFB14-14,"Flat Box Hinged Door Gasket - 14""",Columbia Tools,,HFFB14,0.01,,,,HFFB14-14,1,0.9429,,true,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HFFB148,CTTHFFB148,"8"" STD HINGED FLAT BOX DOOR GASKET COLUMBIA",AUTOMATIC TT PARTS,0.01,,,,variation,HFFB14-8,"Flat Box Hinged Door Gasket - 8""",Columbia Tools,,HFFB14,0.01,,,,HFFB14-8,1,0.9412,,true,true,1.0000,
matched_identifier,sku->Meta: schema_mpn,confirmed,Columbia Tools,HFFB1A,CTTHFFB1A,MUD SEAL STRIP - TRIM TO FIT COLUMBIA,AUTOMATIC TT PARTS,0.0105,14,0.2,0.2,simple,HFFB1A-10,"Mud Seal Strip - 10""",Columbia Tools,Drywall Finishing Tools > Parts,,0.0105,14,0.2,0.2,HFFB1A,1,0.6957,,false,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HH10B,CTTHH10B,BOTTOM CAP COLUMBIA,AUTOMATIC TT PARTS,0,,,,simple,HH10B,Bottom Cap,Columbia Tools,Drywall Finishing Tools > Parts,,,,,,HH10B,1,1.0000,,true,false,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HH12,CTTHH12,BRAKE SPRING COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HH12,Brake Spring,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HH12,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HH13,CTTHH13,BRAKE PIN COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HH13,Brake Pin,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HH13,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HH14,CTTHH14,BRAKE PISTON COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HH14,Brake Piston,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HH14,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HH16,CTTHH16,PISTON HOUSING COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HH16,Piston Housing,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HH16,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HH16A,CTTHH16A,BRASS BLEEDER SCREW COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HH16A,Bleeder Screw,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HH16A,1,0.8125,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HH17C,CTTHH17C,LINE PINCHER COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HH17C,Line Pincher,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HH17C,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HH2,CTTHH2,UPPER MOUNTING BRACKET COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HH2,Upper Mounting Bracket,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HH2,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HH23,CTTHH23,PISTON O-RING COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HH23,Piston O-Ring,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HH23,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HH30,CTTHH30,EXTENSION RELEASE CLIP COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HH30,Extension Release Trigger,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HH30,1,0.8085,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HH31,CTTHH31,COLUMBIA RELEASE CLIP PIN,AUTOMATIC TT PARTS,0,,,,simple,HH31,Release Clip Pin,Columbia Tools,Drywall Finishing Tools > Parts,,,,,,HH31,1,1.0000,,true,false,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HH32,CTTHH32,PIN BUSHING COLUMBIA,AUTOMATIC TT PARTS,0,,,,simple,HH32,Release Clip Washer,Columbia Tools,Drywall Finishing Tools > Parts,,,,,,HH32,1,0.2667,,true,false,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HH33,CTTHH33,RELEASE TRIGGER SPRING COLUMBIA,AUTOMATIC TT PARTS,0,,,,simple,HH33,Rlease Trigger Spring,Columbia Tools,Drywall Finishing Tools > Parts,,,,,,HH33,1,0.9767,,true,false,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HH35,CTTHH35,GRIP (NO ENDS) COLUMBIA,AUTOMATIC TT PARTS,0,,,,simple,HH35,Handle Grip,Columbia Tools,Drywall Finishing Tools > Parts,,,,,,HH35,1,0.5217,,true,false,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HH5,CTTHH5,EXTENSION HOUSING FOR COL88 COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HH5,Extension Housing,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HH5,1,0.7727,,false,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HH7,CTTHH7,BRAKE COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HH7,Brake,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HH7,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HH9,CTTHH9,COILED HYDRAULIC HOSE COLUMBIA,AUTOMATIC TT PARTS,0,,,,simple,HH9,Coiled Hydraulic Line,Columbia Tools,Drywall Finishing Tools > Parts,,,,,,HH9,1,0.8571,,true,false,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HMP,CTTHMP,COLUMBIA MUD PUMP,AUTOMATIC TAPING TOOLS,8.678,21,8.25,7,variation,HMP,Columbia Hot Mud Pump - Standard,Columbia Tools,,COL-HOT-MUD-PUMP,8.678,21,8.25,7,HMP,1,0.5517,,true,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HNS10,CTTHNS10,DOOR SPRING LONG- LEFT COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,variation,HNS10,Door Spring - Long,Columbia Tools,,HNS-DOOR-SPRING,0.01,,,,HNS10,1,0.8649,,true,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HNS10A,CTTHNS10A,DOOR SPRING SHORT- RIGHT COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,variation,HNS10A,Door Spring - Short,Columbia Tools,,HNS-DOOR-SPRING,0.01,,,,HNS10A,1,0.8500,,true,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HNS12,CTTHNS12,HANDLE CLAMP COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HNS12,Handle Clamp,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HNS12,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HNS12A,CTTHNS12A,HANDLE ROLL PIN COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HNS12A,Roll Pin,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HNS12A,1,0.6957,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HNS13,CTTHNS13,ROLL PIN BUSHING COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HNS13,Roll Pin Bushing,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HNS13,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HNS152,CTTHNS152,"2"" DOOR GASKET COLUMBIA",AUTOMATIC TT PARTS,0.01,,,,variation,HNS15-2,"Door Gasket - 2""",Columbia Tools,,HNS15,0.01,,,,HNS15-2,1,1.0000,,true,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HNS153,CTTHNS153,"COLUMBIA DOOR GASKET 3""",AUTOMATIC TT PARTS,0.1,5,4,1,variation,HNS15-3,"Door Gasket - 3""",Columbia Tools,,HNS15,0.1,5,4,1,HNS15-3,1,1.0000,,true,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HNS17A,CTTHNS17A,HANDLE TIGHTNESS SCREW COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HNS17A,Nail Spotter Handle Tightness Screw,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HNS17A,1,0.7719,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HNS18,CTTHNS18,PIVOT COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HNS18,Pivot,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HNS18,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HNS20,CTTHNS20,WEDGE FOR SKID NAIL SPOTTER COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HNS20,Wedge,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HNS20,1,0.3125,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HNS42,CTTHNS42,"2"" DOOR COLUMBIA",AUTOMATIC TT PARTS,0,,,,variation,HNS4-2,"Door - 2""",Columbia Tools,,HNS4,,,,,HNS4-2,1,1.0000,,true,true,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HNS43,CTTHNS43,"3"" DOOR COLUMBIA",AUTOMATIC TT PARTS,0,,,,variation,HNS4-3,"Door - 3""",Columbia Tools,,HNS4,,,,,HNS4-3,1,1.0000,,true,true,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HNS82,CTTHNS82,"2"" BLADE HOLDER COLUMBIA",AUTOMATIC TT PARTS,0,,,,variation,HNS8-2,"Blade Holder - 2""",Columbia Tools,,HNS8,,,,,HNS8-2,1,1.0000,,true,true,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HNS83,CTTHNS83,"3"" BLADE HOLDER COLUMBIA",AUTOMATIC TT PARTS,0,,,,variation,HNS8-3,"Blade Holder - 3""",Columbia Tools,,HNS8,,,,,HNS8-3,1,1.0000,,true,true,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HP1,CTTHP1,HOT MUD PUMP CYLINDER COLUMBIA,AUTOMATIC TT PARTS,1.4,,,,simple,HP1,Pump Cylinder,Columbia Tools,Drywall Finishing Tools > Parts,,1.4,,,,HP1,1,0.7647,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HP44,CTTHP44,COLLAR O-RING COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HP44,Collar O-Ring,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HP44,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HP45,CTTHP45,O-RING ENCLOSURE COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HP45,O Ring Enclosure,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HP45,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HP46,CTTHP46,LATCH KEEPER COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HP46,Latch Keeper,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HP46,1,1.0000,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,HPA48,CTTHPA48,HANDLE PIN COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,HPA-48,Handle Pin Assembly,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,HPA-48,1,0.6897,,true,false,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,IA90,CTTIA90,COLUMBIA INSIDE 90 DEG APPLICATOR PLASTIC,AUTOMATIC TAPING TOOLS,0,,,,variation,IA90,Columbia UHMW Mud Applicator - Inside 90°,Columbia Tools,,COL-UHMW-MUD-APPLICATOR,,,,,IA90,1,0.6885,,true,true,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,ICA21,CTTICA21,COLUMBIA INSIDE CORNER APPLICATOR (2W),AUTOMATIC TAPING TOOLS,1,,,,variation,ICA2-1,"Columbia Billet Mud Applicator - Inside Corner - 2 Wheels - 1""",Columbia Tools,,COL-BILLET-MUD-APPLICATOR,1,,,,ICA2-1,1,0.3763,,false,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,ICA41,CTTICA41,INS CORNER APPLICATOR (4 WHEELS) COLUMBIA,AUTOMATIC TAPING TOOLS,0.5,,,,variation,ICA4-1,"Columbia Billet Mud Applicator - Inside Corner - 4 Wheels - 1""",Columbia Tools,,COL-BILLET-MUD-APPLICATOR,0.5,,,,ICA4-1,1,0.4177,,false,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,ICATW,CTTICATW,COLUMBIA INSIDE CORNER APPLICATOR,AUTOMATIC TAPING TOOLS,0.5,5,3,3,variation,ICATW,Columbia Billet Mud Applicator - Two-Way Internal Corner - 4 Wheels,Columbia Tools,,COL-BILLET-MUD-APPLICATOR,0.5,5,3,3,ICATW,1,0.5385,,false,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,MH,CTTMH,COLUMBIA MATRIX FLAT BOX EXTENDABLE HANDLE,AUTOMATIC TAPING TOOLS,3.232,30,3,3,variation,MH,"Columbia Matrix Flat Box Handle - 40""-60""",Columbia Tools,,COL-MATRIX-FLAT-BOX-HANDLE,3.232,30,3,3,MH,1,0.6567,,false,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,MH17,CTTMH17,COLUMBIA MATRIX PINCH BRAKE,AUTOMATIC TT PARTS,0,,,,simple,MH17,Pinch Brake,Columbia Tools,Drywall Finishing Tools > Parts,,,,,,MH17,1,0.7586,,true,false,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,MH21,CTTMH21,COLUMBIA MATRIX GRIP ADJUSTER HOUSING,AUTOMATIC TT PARTS,0,,,,simple,MH21,Grip Adjuster Housing,Columbia Tools,Drywall Finishing Tools > Parts,,,,,,MH21,1,0.8571,,true,false,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,MH23,CTTMH23,COLUMBIA MATRIX GRIP ADJUSTING FASTENER,AUTOMATIC TT PARTS,0,,,,simple,MH23,Grip Adjusting Fastener,Columbia Tools,Drywall Finishing Tools > Parts,,,,,,MH23,1,0.8679,,true,false,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,MH24,CTTMH24,COLUMBIA MATRIX PINCH BRAKE BUSHING,AUTOMATIC TT PARTS,0,,,,simple,MH24,Pinch Brake Bushing,Columbia Tools,Drywall Finishing Tools > Parts,,,,,,MH24,1,0.8444,,true,false,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,MH25,CTTMH25,COLUMBIA MATRIX PINCH BRAKE STEM,AUTOMATIC TT PARTS,0,,,,simple,MH25,Pinch Brake Stem,Columbia Tools,Drywall Finishing Tools > Parts,,,,,,MH25,1,0.8205,,true,false,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,MH4,CTTMH4,MATRIX HANDLE GRIP COLUMBIA,AUTOMATIC TT PARTS,0,,,,simple,MH4,Handle Grip,Columbia Tools,Drywall Finishing Tools > Parts,,,,,,MH4,1,0.7586,,true,false,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,MHL,CTTMHL,COLUMBIA MATRIX FLAT BOX XL EXTENDABLE HANDLE,AUTOMATIC TAPING TOOLS,3.98,56,5.25,3.75,variation,MHL,"Columbia Matrix Flat Box Handle - 56""-76""",Columbia Tools,,COL-MATRIX-FLAT-BOX-HANDLE,3.98,56,5.25,3.75,MHL,1,0.6286,,false,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,MHS,CTTMHS,"29-39"" MATRIX EXT FLAT BOX HNDL SHORT COLUMBIA",AUTOMATIC TAPING TOOLS,3,,,,variation,MHS,"Columbia Matrix Flat Box Handle - 29""-39""",Columbia Tools,,COL-MATRIX-FLAT-BOX-HANDLE,3,,,,MHS,1,0.7945,,true,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,MP11,CTTMP11,PISTON SHAFT COLUMBIA,AUTOMATIC TT PARTS,0,,,,simple,MP11,Piston Shaft,Columbia Tools,Drywall Finishing Tools > Parts,,,,,,MP11,1,1.0000,,true,false,,
matched_identifier,sku->SKU,confirmed,Columbia Tools,MP13,CTTMP13,(LARGE) PISTON BACKING WASHER COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,variation,MP13,Piston Backing Washer - Large,Columbia Tools,,MP-PISTON-BACKING-WASHER,0.01,,,,MP13,1,1.0000,,true,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,MP13A,CTTMP13A,(SMALL) PISTON BACKING WASHER COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,variation,MP13A,Piston Backing Washer - Small,Columbia Tools,,MP-PISTON-BACKING-WASHER,0.01,,,,MP13A,1,1.0000,,true,true,1.0000,
matched_identifier,sku->SKU,confirmed,Columbia Tools,MP14,CTTMP14,PISTON CUP COLUMBIA,AUTOMATIC TT PARTS,0.01,,,,simple,MP14,Piston Cup,Columbia Tools,Drywall Finishing Tools > Parts,,0.01,,,,MP14,1,1.0000,,true,false,1.0000,
